accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.7150684931506849,0.7144490581934164,0.7155786160566708,0.7011494252873564,0.6740331491712708,0.7305389221556886,0.7541885925119458,0.6572927620920032,metadata_extra_trees,binary,
