epoch,loss,threshold,train_accuracy,train_macro_f1,train_weighted_f1,train_positive_f1,train_precision,train_recall,train_roc_auc,train_pr_auc,val_accuracy,val_macro_f1,val_weighted_f1,val_positive_f1,val_precision,val_recall,val_roc_auc,val_pr_auc
1,1.81282639503479,0.5,0.15757906215921483,0.12026833163762214,0.10495992402126737,,,,,,0.17901234567901234,0.1415025041383737,0.1223803339820852,,,,,
2,2.3330013751983643,0.5,0.30916030534351147,0.07992101860236571,0.14671044252313362,,,,,,0.30864197530864196,0.07861635220125786,0.1455858374097368,,,,,
3,1.8131355047225952,0.5,0.15866957470010906,0.09430982003665578,0.08717794563467214,,,,,,0.1574074074074074,0.09186211798152095,0.07585748506146517,,,,,
4,1.8639342784881592,0.5,0.15976008724100327,0.12805415917611226,0.10851146638555285,,,,,,0.15123456790123457,0.12756500541897722,0.11312187640022232,,,,,
5,1.8661810159683228,0.5,0.1613958560523446,0.13888659661186983,0.11842562882908994,,,,,,0.14506172839506173,0.11661901268087205,0.10341412648734806,,,,,
6,1.8255515098571777,0.5,0.16793893129770993,0.14873299127164322,0.12698800866559234,,,,,,0.1697530864197531,0.15015379640325402,0.12969397394397533,,,,,
7,1.773440957069397,0.5,0.1826608505997819,0.17171620042557603,0.14802017713349278,,,,,,0.2006172839506173,0.18796483479778062,0.1605538409509329,,,,,
8,1.7434868812561035,0.5,0.1837513631406761,0.16033069471488393,0.13856783218747237,,,,,,0.19135802469135801,0.16974440328781645,0.14548247763923478,,,,,
9,1.7363046407699585,0.5,0.19520174482006544,0.17180606641121712,0.17067142361036408,,,,,,0.21296296296296297,0.19875071095739186,0.19449682212677635,,,,,
10,1.719696044921875,0.5,0.31025081788440567,0.2347093287840579,0.2825172275369217,,,,,,0.2962962962962963,0.22775282223959947,0.27401756148830203,,,,,
11,1.7123382091522217,0.5,0.3282442748091603,0.23326005322951118,0.28601793854235585,,,,,,0.39197530864197533,0.2874196302430969,0.3461393728244082,,,,,
12,1.6879417896270752,0.5,0.3544165757906216,0.24914775337205006,0.30128097234304635,,,,,,0.36728395061728397,0.25373662653375767,0.3070974823583734,,,,,
13,1.6778054237365723,0.5,0.3604143947655398,0.2336418347043575,0.2901148375296562,,,,,,0.37037037037037035,0.21537237696744937,0.2859036369169196,,,,,
14,1.6611123085021973,0.5,0.3249727371864776,0.256461912004812,0.2927725576496733,,,,,,0.33024691358024694,0.2558162550190965,0.29999692523841576,,,,,
15,1.6432217359542847,0.5,0.2813522355507088,0.25421068888100645,0.25432316927052195,,,,,,0.26851851851851855,0.23605406413633578,0.23848732119896113,,,,,
16,1.642630696296692,0.5,0.26608505997818976,0.23813326812491767,0.2315634009204137,,,,,,0.27469135802469136,0.23929651985936393,0.22809394472926608,,,,,
17,1.6303694248199463,0.5,0.2829880043620502,0.24935887294869308,0.24668768500349417,,,,,,0.2654320987654321,0.2318229556784426,0.23160767097560217,,,,,
18,1.6263158321380615,0.5,0.28789531079607417,0.25326310203392793,0.25706173642264213,,,,,,0.26851851851851855,0.22940785900534144,0.23053704014935067,,,,,
19,1.6110249757766724,0.5,0.2998909487459106,0.2551413311911869,0.25845564731684756,,,,,,0.26851851851851855,0.22463412823956422,0.2296116453908513,,,,,
20,1.6088945865631104,0.5,0.2998909487459106,0.25802545456307907,0.26313836878082203,,,,,,0.2932098765432099,0.2573009449161523,0.25998374768322713,,,,,
21,1.6000133752822876,0.5,0.31624863685932386,0.28794864125248115,0.2885021157403387,,,,,,0.28703703703703703,0.25076014306138317,0.2528401106446524,,,,,
22,1.5955485105514526,0.5,0.3064340239912759,0.28294826025247505,0.2942878851598037,,,,,,0.3117283950617284,0.28108817404030173,0.30184756515775035,,,,,
23,1.5878578424453735,0.5,0.33042529989094876,0.30373771009318873,0.32366997173287265,,,,,,0.30246913580246915,0.27170113024607984,0.29467893291016134,,,,,
24,1.5749499797821045,0.5,0.35169029443838606,0.309519602313126,0.34097869049805984,,,,,,0.32098765432098764,0.25597392325711205,0.29925238426988865,,,,,
25,1.5711439847946167,0.5,0.35877862595419846,0.31147625619174785,0.3439000701160286,,,,,,0.3148148148148148,0.2577841657236934,0.2984496279508082,,,,,
26,1.5718460083007812,0.5,0.35877862595419846,0.31861639513574835,0.3543149747614151,,,,,,0.3271604938271605,0.2758906153273834,0.31977601369935765,,,,,
27,1.5561766624450684,0.5,0.3669574700109051,0.3281159433628822,0.3638047546103644,,,,,,0.3549382716049383,0.32027943234721934,0.35827182354397613,,,,,
28,1.5598143339157104,0.5,0.3675027262813522,0.322527571681989,0.35512735456956024,,,,,,0.36419753086419754,0.3108919992875713,0.36047340591366805,,,,,
29,1.5474611520767212,0.5,0.3920392584514722,0.3296646561722244,0.37019388007273246,,,,,,0.39197530864197533,0.30719932195144856,0.365459751483874,,,,,
30,1.5344724655151367,0.5,0.38549618320610685,0.3265177592619473,0.36583747962011964,,,,,,0.3734567901234568,0.29182292341736943,0.34834524068612704,,,,,
31,1.540110468864441,0.5,0.39531079607415487,0.33839244975491267,0.3796946068151501,,,,,,0.37037037037037035,0.2965919178857279,0.3459891033036695,,,,,
32,1.5350455045700073,0.5,0.3893129770992366,0.32273927988869283,0.36707745742710585,,,,,,0.3611111111111111,0.296615792535064,0.34127411521512513,,,,,
33,1.5307444334030151,0.5,0.3936750272628135,0.32826062661406036,0.3687209951540144,,,,,,0.3611111111111111,0.28801181442690876,0.3412578304262441,,,,,
34,1.5183868408203125,0.5,0.40621592148309704,0.331627653371444,0.3747036255640842,,,,,,0.36419753086419754,0.2682677615502153,0.3254252108433275,,,,,
35,1.520923376083374,0.5,0.40567066521264994,0.3434208330929529,0.3819210757875333,,,,,,0.37037037037037035,0.30969945072820165,0.3521632128163529,,,,,
36,1.506543755531311,0.5,0.40076335877862596,0.35288194493622066,0.38888649632826344,,,,,,0.37037037037037035,0.31649956021444164,0.3619178388921585,,,,,
37,1.5084162950515747,0.5,0.3974918211559433,0.34752396891216164,0.3841618478109225,,,,,,0.41975308641975306,0.3464282265168781,0.3966787458694596,,,,,
38,1.4951740503311157,0.5,0.4187568157033806,0.3573619827843102,0.39673966192982635,,,,,,0.404320987654321,0.33170954653122314,0.37730630056544173,,,,,
39,1.4839656352996826,0.5,0.41603053435114506,0.3546576341041176,0.39408690815557645,,,,,,0.4506172839506173,0.38246283830355604,0.4305276590079059,,,,,
40,1.4824918508529663,0.5,0.41603053435114506,0.36063677395139093,0.3985543963980144,,,,,,0.404320987654321,0.3449930422587512,0.3926235261143339,,,,,
41,1.4840936660766602,0.5,0.42857142857142855,0.38188750935919646,0.4175771964906681,,,,,,0.37962962962962965,0.3241826708539199,0.3666796803674549,,,,,
42,1.4716233015060425,0.5,0.4193020719738277,0.36879413120788646,0.40603325608566726,,,,,,0.39814814814814814,0.33277937763711596,0.38563527849366785,,,,,
43,1.459452509880066,0.5,0.4302071973827699,0.3803957709122611,0.41502957175268806,,,,,,0.37962962962962965,0.3261049066566408,0.3660786983126428,,,,,
