accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.782608695652174,0.50826377741356,0.8567227705793219,0.8755583918315252,0.98989898989899,0.7848970251716247,0.8090737240075614,0.9931364389187287,metadata_lr,binary,
