accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.7452054794520548,0.5998231653404067,0.768334483969817,0.841025641025641,0.8945454545454545,0.7935483870967742,0.7404105571847508,0.9449605744053786,metadata_svm,binary,
