epoch,loss,threshold,train_accuracy,train_macro_f1,train_weighted_f1,train_positive_f1,train_precision,train_recall,train_roc_auc,train_pr_auc,val_accuracy,val_macro_f1,val_weighted_f1,val_positive_f1,val_precision,val_recall,val_roc_auc,val_pr_auc
1,0.7019246220588684,0.5,0.7776298268974701,0.5217361091985314,0.7721951909026503,0.8715713919507818,0.8638211382113821,0.8794619762027935,0.5143235902741853,0.8551508706944722,0.7443609022556391,0.5531620553359684,0.6960117685518142,0.8454545454545455,0.768595041322314,0.9393939393939394,0.5401069518716578,0.776457626304138
2,2.385866641998291,0.5,0.14203284509542832,0.12436844150796736,0.03532880717492193,0.0,0.0,0.0,0.6749773667873771,0.9217017955986486,0.2556390977443609,0.20359281437125748,0.10409256674620683,0.0,0.0,0.0,0.6387403446226976,0.827612913154228
3,0.5928003191947937,0.5,0.7936085219707057,0.6483592649963665,0.8101597149270358,0.8743582815455282,0.915158371040724,0.8370408691153647,0.7861711070874289,0.9532089691774717,0.7218045112781954,0.6379754285293902,0.7231143406961456,0.8121827411167513,0.8163265306122449,0.8080808080808081,0.7165775401069518,0.8959875819491336
4,1.2119909524917603,0.5,0.8579671549045716,0.4617773530817009,0.7923796036457417,0.9235547061634019,0.8579671549045716,1.0,0.7122146598551475,0.9349847515621065,0.7443609022556391,0.4267241379310345,0.6352735286492092,0.853448275862069,0.7443609022556391,1.0,0.654486036838978,0.8376920000121554
5,1.0433653593063354,0.5,0.8584110075454949,0.46500295894326643,0.7934538815081703,0.9237753882915173,0.8583481349911191,1.0,0.7397115882048629,0.9431660679526721,0.7443609022556391,0.4267241379310345,0.6352735286492092,0.853448275862069,0.7443609022556391,1.0,0.6999405822935234,0.8787656920011585
6,0.6996318697929382,0.5,0.8650687971593432,0.5502238006178157,0.8196375828042791,0.9265345577573707,0.8693877551020408,0.991722710812209,0.7930693869632695,0.9569959167889882,0.7593984962406015,0.5087719298245614,0.6802532647407994,0.8596491228070176,0.7596899224806202,0.98989898989899,0.7314319667260845,0.8888202369592925
7,0.555915892124176,0.5,0.6719928983577452,0.6035710739722466,0.7214817606536669,0.7682659140796488,0.9753184713375797,0.6337299534402483,0.857941024314537,0.9707327058637567,0.45864661654135336,0.45861601085481685,0.45662664122994057,0.45454545454545453,0.9090909090909091,0.30303030303030304,0.7421271538918597,0.8902743064135642
8,0.6921461224555969,0.5,0.19130048823790502,0.18428091332679425,0.13010591652477696,0.1086105675146771,1.0,0.05742369374030005,0.8433797853078118,0.9705004041929252,0.2932330827067669,0.2579534662867996,0.17887846396618326,0.09615384615384616,1.0,0.050505050505050504,0.7320261437908497,0.8983573685876625
9,0.7691434621810913,0.5,0.14824678206835332,0.13223939676937074,0.04786059779140053,0.014381099126861838,1.0,0.007242628039317123,0.8367337040869115,0.966046472139257,0.2706766917293233,0.22586258625862585,0.13483393452127168,0.039603960396039604,1.0,0.020202020202020204,0.7373737373737375,0.8990508141549515
10,0.7099900841712952,0.5,0.1744340878828229,0.16439082751744766,0.09880467784396478,0.07278165503489531,1.0,0.03776513191929643,0.8576532591826176,0.972880923383984,0.2631578947368421,0.21481927710843374,0.11960684844641724,0.02,1.0,0.010101010101010102,0.7483660130718954,0.8995368919639364
