model,target,split_col,best_epoch,threshold,num_train,num_validation,num_test,num_nodes,num_edges,feature_dim,hidden_channels,num_layers,dropout,lr,weight_decay,device,train_accuracy,train_macro_f1,train_weighted_f1,train_positive_f1,train_precision,train_recall,train_roc_auc,train_pr_auc,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_positive_f1,validation_precision,validation_recall,validation_roc_auc,validation_pr_auc,test_accuracy,test_macro_f1,test_weighted_f1,test_positive_f1,test_precision,test_recall,test_roc_auc,test_pr_auc
simteg_graphsage,target_design_binary,split_cold_start_institution_cluster_safe,14,0.5,2253,133,114,32161,516227,892,128,2,0.35,0.003,0.0001,cuda,0.8806036395916556,0.6925698691008515,0.8647029404979384,0.9330012453300125,0.8996157540826129,0.9689601655457838,0.903467731505432,0.9828117528410885,0.7518796992481203,0.6112144565506246,0.7255049662423398,0.8450704225352113,0.7894736842105263,0.9090909090909091,0.830362448009507,0.9358714677179505,0.8508771929824561,0.6826592434910758,0.8407435815673127,0.9137055837563451,0.8910891089108911,0.9375,0.8385416666666667,0.965274257962157
