model,target,split_col,best_epoch,threshold,num_train,num_validation,num_test,num_nodes,num_edges,feature_dim,hidden_channels,num_layers,dropout,lr,weight_decay,device,train_accuracy,train_macro_f1,train_weighted_f1,train_positive_f1,train_precision,train_recall,train_roc_auc,train_pr_auc,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_positive_f1,validation_precision,validation_recall,validation_roc_auc,validation_pr_auc,test_accuracy,test_macro_f1,test_weighted_f1,test_positive_f1,test_precision,test_recall,test_roc_auc,test_pr_auc
simteg_graphsage,target_integration_binary,split_random_cluster_stratified,157,0.5,1750,376,374,32161,516227,892,128,2,0.35,0.003,0.0001,cuda,0.8651428571428571,0.8648461143748756,0.8653020849695789,0.8585131894484412,0.8364485981308412,0.8817733990147784,0.9346292814603968,0.9007112265316485,0.7819148936170213,0.7811657155835676,0.7820511078049218,0.768361581920904,0.7597765363128491,0.7771428571428571,0.8632551528073916,0.8016380863466722,0.7941176470588235,0.7925021795989537,0.7938728792618736,0.7741935483870968,0.7857142857142857,0.7630057803468208,0.892876657176545,0.8618688351951145
