model,target,split_col,eval_split,n,best_epoch,best_val_macro_f1,seed,accuracy,macro_f1,weighted_f1,positive_precision,positive_recall,positive_f1,roc_auc,pr_auc,threshold
text_hgt,target_design_binary,split_temporal_cluster_safe,train,1257,60,0.7142332752133616,42,0.8305489260143198,0.7980887353482153,0.837569086297267,0.937046004842615,0.827807486631016,0.879045996592845,0.9095957750689208,0.9700310442662982,
text_hgt,target_design_binary,split_temporal_cluster_safe,validation,346,60,0.7142332752133616,42,0.9219653179190751,0.7142332752133616,0.9198527886712203,0.953416149068323,0.9623824451410659,0.9578783151326054,0.8569604086845466,0.9850578033456234,
text_hgt,target_design_binary,split_temporal_cluster_safe,test,897,60,0.7142332752133616,42,0.9721293199554069,0.6357508324535044,0.9678367870522504,0.9796610169491525,0.9919908466819222,0.9857873791927232,0.8247438065864093,0.9929982662193306,
