accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,target,split_col,label_type,n_train,n_val,n_test,n_features_raw,n_text_embedding_cols,n_metadata_cols,threshold
0.8502673796791443,0.4595375722543353,0.7814596148496183,0.9190751445086706,0.8502673796791443,1.0,0.5,0.8502673796791443,dummy,target_design_binary,split_random_cluster_stratified,binary,1750,376,374,777,768,9,
0.6844919786096256,0.5947474747474747,0.7283444066331767,0.7854545454545454,0.9310344827586207,0.6792452830188679,0.7662848158131177,0.9448334570225836,metadata_lr,target_design_binary,split_random_cluster_stratified,binary,1750,376,374,777,768,9,
0.767379679144385,0.6156217882836588,0.784815692136894,0.8571428571428571,0.8969072164948454,0.8207547169811321,0.7567946990116802,0.9458688038411658,metadata_svm,target_design_binary,split_random_cluster_stratified,binary,1750,376,374,777,768,9,
0.8502673796791443,0.4595375722543353,0.7814596148496183,0.9190751445086706,0.8502673796791443,1.0,0.7099618149146452,0.9341527417190483,metadata_mlp,target_design_binary,split_random_cluster_stratified,binary,1750,376,374,777,768,9,
0.8529411764705882,0.6423044151146817,0.834593026526694,0.9167927382753404,0.8833819241982507,0.9528301886792453,0.8011006289308176,0.9540768737145046,metadata_extra_trees,target_design_binary,split_random_cluster_stratified,binary,1750,376,374,777,768,9,
