model,target,split_col,n_test,accuracy,macro_f1,weighted_f1,macro_ovr_roc_auc,macro_pr_auc,n_train,n_validation,n_classes
dummy,target_mmr_multiclass,split_edu_to_eng_cluster_safe,342,0.28362573099415206,0.07365223993925589,0.12533802235276878,0.5,0.16666666666666666,1842,316,6
fusion_lr,target_mmr_multiclass,split_edu_to_eng_cluster_safe,342,0.38011695906432746,0.3644348573657868,0.390379994555164,0.7746609782988174,0.4175313440333998,1842,316,6
fusion_svm,target_mmr_multiclass,split_edu_to_eng_cluster_safe,342,0.3654970760233918,0.3393457514766147,0.37911724224547694,0.7326725544677789,0.3627045821778867,1842,316,6
fusion_mlp,target_mmr_multiclass,split_edu_to_eng_cluster_safe,342,0.4327485380116959,0.39469885070493566,0.4256747130384388,0.7702267191471477,0.3893966420048259,1842,316,6
fusion_extra_trees,target_mmr_multiclass,split_edu_to_eng_cluster_safe,342,0.48830409356725146,0.3041008250139771,0.38668118460692574,0.808507589181041,0.47308303208842606,1842,316,6
