model,target,split_col,n_test,accuracy,macro_f1,weighted_f1,positive_f1,positive_precision,positive_recall,roc_auc,pr_auc,n_train,n_validation,n_classes
fusion_svm,target_design_binary,split_random_cluster_stratified,374,0.8342245989304813,0.711376649240727,0.8432871525961189,0.8996763754045307,0.9266666666666666,0.8742138364779874,0.800033692722372,0.9538592150429528,1750,376,2
