accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.31871345029239767,0.3185678003061425,0.3161208805370561,0.3285302593659942,0.26146788990825687,0.4418604651162791,0.3197219492666594,0.31329227728770853,metadata_mlp,binary,
