accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.7018348623853211,0.5922888792979427,0.6775990254190869,0.38095238095238093,0.5,0.3076923076923077,0.6263448969331322,0.4055229251438508,metadata_extra_trees,binary,
