accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.8421052631578947,0.45714285714285713,0.7699248120300752,0.9142857142857143,0.8421052631578947,1.0,0.5,0.8421052631578947,dummy,binary,
