epoch,train_loss,val_macro_f1,val_accuracy,val_weighted_f1,val_positive_precision,val_positive_recall,val_positive_f1,val_roc_auc,val_pr_auc,val_threshold
1,0.8048811554908752,0.22674418604651161,0.2932330827067669,0.13297779332051057,0.2932330827067669,1.0,0.45348837209302323,0.7948717948717948,0.6100711728495984,
2,1.1194452047348022,0.22674418604651161,0.2932330827067669,0.13297779332051057,0.2932330827067669,1.0,0.45348837209302323,0.8447899618112383,0.7277006541467581,
3,0.7446809411048889,0.41409691629955947,0.706766917293233,0.5853400019873473,0.0,0.0,0.0,0.8390616475722859,0.7311352102077282,
4,0.7303710579872131,0.41409691629955947,0.706766917293233,0.5853400019873473,0.0,0.0,0.0,0.8376977632296781,0.7263260638388851,
5,0.7339763045310974,0.41409691629955947,0.706766917293233,0.5853400019873473,0.0,0.0,0.0,0.839607201309329,0.7222996678655558,
6,0.7276394367218018,0.41409691629955947,0.706766917293233,0.5853400019873473,0.0,0.0,0.0,0.8355155482815058,0.6993797702384401,
7,0.7031202912330627,0.48680780060485973,0.7218045112781954,0.6304169015718982,0.75,0.07692307692307693,0.13953488372093023,0.8352427714129843,0.693825898918264,
8,0.6990009546279907,0.6214708561020037,0.6240601503759399,0.6344173274716848,0.43373493975903615,0.9230769230769231,0.5901639344262295,0.834151663938898,0.6802522935912696,
9,0.6904691457748413,0.22674418604651161,0.2932330827067669,0.13297779332051057,0.2932330827067669,1.0,0.45348837209302323,0.8338788870703764,0.6913445351749525,
10,0.6939758658409119,0.22674418604651161,0.2932330827067669,0.13297779332051057,0.2932330827067669,1.0,0.45348837209302323,0.8235133660665576,0.6751900918055798,
11,0.6947662830352783,0.22674418604651161,0.2932330827067669,0.13297779332051057,0.2932330827067669,1.0,0.45348837209302323,0.8164211674849973,0.6599365405751159,
12,0.6913859248161316,0.29493975903614456,0.3383458646616541,0.22259624966029531,0.30708661417322836,1.0,0.46987951807228917,0.8150572831423895,0.6592033716103367,
13,0.6870359778404236,0.5710405703615684,0.5714285714285714,0.5763755850328588,0.4,0.9230769230769231,0.5581395348837209,0.814784506273868,0.6566825511875239,
14,0.6732531189918518,0.6568256825682568,0.6766917293233082,0.6909704504285015,0.46774193548387094,0.7435897435897436,0.5742574257425742,0.8120567375886525,0.6528749843679291,
15,0.6715367436408997,0.6643274853801169,0.6917293233082706,0.7039880402761289,0.48214285714285715,0.6923076923076923,0.5684210526315789,0.8101472995090017,0.6504838231514647,
16,0.6644976735115051,0.667358018666504,0.6917293233082706,0.7045919563136476,0.4827586206896552,0.717948717948718,0.5773195876288659,0.8068739770867431,0.6469345522138452,
17,0.6586334705352783,0.6540857678582229,0.6766917293233082,0.6906542349340963,0.4666666666666667,0.717948717948718,0.5656565656565656,0.8019639934533551,0.6312306636506831,
18,0.6508055925369263,0.6593602954315325,0.6766917293233082,0.691134590899788,0.46875,0.7692307692307693,0.5825242718446602,0.8014184397163121,0.6456694371406776,
19,0.6465662121772766,0.6727872787278728,0.6917293233082706,0.7053439178504317,0.4838709677419355,0.7692307692307693,0.594059405940594,0.8090561920349155,0.6711776141040735,
20,0.6332067251205444,0.7066176470588235,0.7293233082706767,0.7403693056169837,0.5263157894736842,0.7692307692307693,0.625,0.8150572831423896,0.6965090382230129,
21,0.6193905472755432,0.6998108948941621,0.7218045112781954,0.7334122532586576,0.5172413793103449,0.7692307692307693,0.6185567010309279,0.8120567375886525,0.6576269635965006,
22,0.6032467484474182,0.6684472934472934,0.6842105263157895,0.6983430799220273,0.47692307692307695,0.7948717948717948,0.5961538461538461,0.8055100927441353,0.6405565380938776,
23,0.593049943447113,0.7147221319467014,0.7518796992481203,0.7572985111462439,0.5652173913043478,0.6666666666666666,0.611764705882353,0.8049645390070922,0.6156836634630369,
24,0.6190721392631531,0.609386697379787,0.6165413533834586,0.631248146279895,0.42105263157894735,0.8205128205128205,0.5565217391304348,0.7921440261865793,0.6129632908768913,
25,0.6162790656089783,0.6616977225672878,0.6766917293233082,0.6911502358380422,0.4696969696969697,0.7948717948717948,0.5904761904761905,0.7902345881069286,0.5856640974940877,
