model,target,split_col,eval_split,n,best_epoch,best_val_macro_f1,seed,accuracy,macro_f1,weighted_f1,positive_precision,positive_recall,positive_f1,roc_auc,pr_auc,threshold
text_hgt,target_integration_binary,split_temporal_cluster_safe,train,1257,60,0.7923187334174242,42,0.863961813842482,0.8296711525706584,0.86268503390151,0.7767857142857143,0.7310924369747899,0.7532467532467533,0.9280672268907564,0.8121559697647679,
text_hgt,target_integration_binary,split_temporal_cluster_safe,validation,346,60,0.7923187334174242,42,0.8005780346820809,0.7923187334174242,0.7971067341505585,0.7792792792792793,0.8963730569948186,0.8337349397590361,0.8337227809949541,0.8344990490338755,
text_hgt,target_integration_binary,split_temporal_cluster_safe,test,897,60,0.7923187334174242,42,0.7302118171683389,0.6421369505295227,0.7060654492358994,0.7513661202185792,0.9016393442622951,0.819672131147541,0.7300108528017365,0.8362733967747815,
