model,target,split_col,best_epoch,threshold,num_train,num_validation,num_test,num_nodes,num_edges,feature_dim,hidden_channels,num_layers,dropout,lr,weight_decay,device,train_accuracy,train_macro_f1,train_weighted_f1,train_positive_f1,train_precision,train_recall,train_roc_auc,train_pr_auc,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_positive_f1,validation_precision,validation_recall,validation_roc_auc,validation_pr_auc,test_accuracy,test_macro_f1,test_weighted_f1,test_positive_f1,test_precision,test_recall,test_roc_auc,test_pr_auc
simteg_graphsage,target_integration_binary,split_cold_start_pi_cluster_safe,110,0.5,1735,400,365,32161,516227,892,128,2,0.35,0.003,0.0001,cuda,0.8293948126801153,0.8292472729303928,0.8297072497971744,0.8242280285035629,0.7745535714285714,0.8807106598984772,0.8971679200681822,0.8308415110760295,0.775,0.7743173098623335,0.7746276235612729,0.7867298578199052,0.7649769585253456,0.8097560975609757,0.8349218261413384,0.7883401241225572,0.7808219178082192,0.7807412747041509,0.781098408450739,0.776536312849162,0.7277486910994765,0.8323353293413174,0.8498155204742032,0.778967010080837
