accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.8356164383561644,0.5878500451671184,0.8111024489240326,0.9074074074074074,0.8698224852071006,0.9483870967741935,0.7502346041055717,0.9336359569967263,metadata_extra_trees,binary,
