model,target,split_col,best_epoch,threshold,num_train,num_validation,num_test,num_nodes,num_edges,feature_dim,hidden_channels,num_layers,dropout,lr,weight_decay,device,train_accuracy,train_macro_f1,train_weighted_f1,train_positive_f1,train_precision,train_recall,train_roc_auc,train_pr_auc,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_positive_f1,validation_precision,validation_recall,validation_roc_auc,validation_pr_auc,test_accuracy,test_macro_f1,test_weighted_f1,test_positive_f1,test_precision,test_recall,test_roc_auc,test_pr_auc
simteg_graphsage,target_mmr_multiclass,split_cold_start_institution_cluster_safe,85,0.5,2253,133,114,32161,516227,892,128,2,0.35,0.003,0.0001,cuda,0.5810031069684864,0.5544469970047287,0.5732894307676084,,,,,,0.42857142857142855,0.3538721000203025,0.3998094977028003,,,,,,0.38596491228070173,0.3069843101198084,0.37756335311000244,,,,,
